book,motif,block,number,sentence
Dance Dance Dance,ears,19,1,"I'd trimmed my nails, taken a bath, cleaned my ears, even watched the news on TV."
Dance Dance Dance,ears,20,0,
Dance Dance Dance,ears,21,1,"My high-class call-girl friend with the world's most beautiful ears, who was with me at the old Dolphin."
Dance Dance Dance,ears,22,0,
Dance Dance Dance,ears,23,1,"His breathing came harder, more disturbing to the ears, like a stopped-up pipe."
Dance Dance Dance,ears,24,1,His sewed-on ears flapped up and down.
Dance Dance Dance,ears,25,0,
Dance Dance Dance,ears,26,0,
Dance Dance Dance,ears,27,1,No whistle in my ears.
Dance Dance Dance,ears,28,0,
Dance Dance Dance,ears,29,0,
Dance Dance Dance,ears,30,1,«What was that all about?» she whispered into my ears.
Dance Dance Dance,ears,31,0,
Dance Dance Dance,ears,32,0,
Dance Dance Dance,ears,33,2,She retrieved her Walkman from her pocket and plugged her ears in.
Dance Dance Dance,ears,34,0,
Dance Dance Dance,ears,35,0,
Dance Dance Dance,ears,36,0,
Dance Dance Dance,ears,37,0,
Dance Dance Dance,ears,38,0,
Dance Dance Dance,ears,39,0,
Dance Dance Dance,ears,40,0,
Dance Dance Dance,ears,41,0,
Dance Dance Dance,ears,42,0,
Dance Dance Dance,ears,43,0,
Dance Dance Dance,ears,44,0,
Dance Dance Dance,ears,45,0,
Dance Dance Dance,ears,46,3,"While waiting for the girls to arrive, Kiki and her fabulous ears came to mind."
Dance Dance Dance,ears,47,0,
Dance Dance Dance,ears,48,0,
Dance Dance Dance,ears,49,0,
Dance Dance Dance,ears,50,0,
Dance Dance Dance,ears,51,0,
Dance Dance Dance,ears,52,0,
Dance Dance Dance,ears,53,0,
Dance Dance Dance,ears,54,0,
Dance Dance Dance,ears,55,0,
Dance Dance Dance,ears,56,0,
Dance Dance Dance,ears,57,0,
Dance Dance Dance,ears,58,0,
Dance Dance Dance,ears,59,0,
Dance Dance Dance,ears,60,2,"The look in the eyes, the way ears prick up when you crouch down to read the turf."
Dance Dance Dance,ears,61,3,"I didn't take out a copyright on it.» «It's exactly the way I feel sometimes,» said Makimura, fingering his earlobe."
Dance Dance Dance,ears,62,1,The rolls of flesh beneath his ears quivered.
Dance Dance Dance,ears,63,1,Then he fingered his earlobe again.
Dance Dance Dance,ears,64,0,
Dance Dance Dance,ears,65,0,
Dance Dance Dance,ears,66,0,
Dance Dance Dance,ears,67,0,
Dance Dance Dance,ears,68,0,
Dance Dance Dance,ears,69,0,
Dance Dance Dance,ears,70,0,
Dance Dance Dance,ears,71,0,
Dance Dance Dance,ears,72,1,"Her small white ears and the nape of her neck, how like a girl's neck it was."
Dance Dance Dance,ears,73,0,
Dance Dance Dance,ears,74,0,
Dance Dance Dance,ears,75,0,
Dance Dance Dance,ears,76,0,
Dance Dance Dance,ears,77,0,
Dance Dance Dance,ears,78,0,
Dance Dance Dance,ears,79,0,
Dance Dance Dance,ears,80,0,
Dance Dance Dance,ears,81,0,
Dance Dance Dance,ears,82,0,
Dance Dance Dance,ears,83,2,"I strained my ears, but the building was as quiet as a ruins."
Dance Dance Dance,ears,84,0,
Dance Dance Dance,ears,85,0,
Dance Dance Dance,ears,86,0,
Dance Dance Dance,ears,87,0,
Dance Dance Dance,ears,88,1,«Could you call up the organization and ask them something for me?» He pinched his earlobe.
Dance Dance Dance,ears,89,0,
Dance Dance Dance,ears,90,0,
Dance Dance Dance,ears,91,0,
Dance Dance Dance,ears,92,0,
Dance Dance Dance,ears,93,0,
Dance Dance Dance,ears,94,0,
Dance Dance Dance,ears,95,0,
Dance Dance Dance,ears,96,0,
Dance Dance Dance,ears,97,0,
Dance Dance Dance,ears,98,12,"«In those days, Kiki was working as an ear model, and I'd seen these photos of her ears and, well, I got obsessed, to put it mildly."
Dance Dance Dance,ears,99,0,
Dance Dance Dance,ears,100,0,
Dance Dance Dance,ears,101,0,
Dance Dance Dance,ears,102,0,
Dance Dance Dance,ears,103,0,
Dance Dance Dance,ears,104,0,
Dance Dance Dance,ears,105,0,
Dance Dance Dance,ears,106,0,
Dance Dance Dance,ears,107,0,
Dance Dance Dance,ears,108,0,
Dance Dance Dance,ears,109,0,
Dance Dance Dance,ears,110,0,
Dance Dance Dance,ears,111,0,
Dance Dance Dance,ears,112,1,I switched the receiver from the right ear to the left.
Dance Dance Dance,ears,113,1,I press the receiver to my ear and count the muffled reports.
Dance Dance Dance,ears,114,4,"I'm sitting on a sofa there in the room, receiver at my ear."
Dance Dance Dance,ears,115,1,"«Very, very simple.» I put the receiver to my ear, but the line is dead."
Dance Dance Dance,ears,116,1,"Receiver fast to my ear, I lowered myself onto the floor and leaned back against the wall."
Dance Dance Dance,ears,117,0,
Dance Dance Dance,ears,118,0,
Dance Dance Dance,ears,119,0,
Dance Dance Dance,ears,120,0,
Dance Dance Dance,ears,121,0,
Dance Dance Dance,ears,122,0,
Dance Dance Dance,coffee,0,0,
Dance Dance Dance,coffee,1,0,
Dance Dance Dance,coffee,2,1,"I could only manage a third of a sandwich, but I put down two cups of coffee."
Dance Dance Dance,coffee,3,0,
Dance Dance Dance,coffee,4,0,
Dance Dance Dance,coffee,5,5,Along the way I stopped into a coffee shop.
Dance Dance Dance,coffee,6,2,At the far end of the lobby a posh coffee bar beckoned.
Dance Dance Dance,coffee,7,0,
Dance Dance Dance,coffee,8,0,
Dance Dance Dance,coffee,9,1,"Then I walked along the major avenues, looking into windows, no destination in mind, and when I tired of that, I stepped into a cafe and read some Jack London over coffee."
Dance Dance Dance,coffee,10,0,
Dance Dance Dance,coffee,11,1,"I got in the employee elevator and punched the button for the sixteenth floor, which is where the 44 staff lounge and other staff facilities are—we take our coffee break there and go up there a lot."
Dance Dance Dance,coffee,12,0,
Dance Dance Dance,coffee,13,0,
Dance Dance Dance,coffee,14,3,"Next I bought a newspaper, headed out to a nearby Dunkin' Donuts and had two plain muffins with two large cups of coffee."
Dance Dance Dance,coffee,15,1,"I folded it, slipped it into my pocket, and drank another cup of coffee."
Dance Dance Dance,coffee,16,0,
Dance Dance Dance,coffee,17,0,
Dance Dance Dance,coffee,18,1,"I walked in the snow to Dunkin' Donuts, chewed on a couple doughnuts, and read the morning paper as I sipped my coffee."
Dance Dance Dance,coffee,19,0,
Dance Dance Dance,coffee,20,0,
Dance Dance Dance,coffee,21,0,
Dance Dance Dance,coffee,22,0,
Dance Dance Dance,coffee,23,0,
Dance Dance Dance,coffee,24,0,
Dance Dance Dance,coffee,25,0,
Dance Dance Dance,coffee,26,5,I sat at a table by the window and ordered coffee and toast.
Dance Dance Dance,coffee,27,0,
Dance Dance Dance,coffee,28,0,
Dance Dance Dance,coffee,29,0,
Dance Dance Dance,coffee,30,1,"After relieving myself at length, I bought a hot coffee and took it into the theater."
Dance Dance Dance,coffee,31,0,
Dance Dance Dance,coffee,32,0,
Dance Dance Dance,coffee,33,5,«What do you say we go to the coffee shop anyway?
Dance Dance Dance,coffee,34,1,Espresso coffee tastes mighty good .... 1964.
Dance Dance Dance,coffee,35,0,
Dance Dance Dance,coffee,36,0,
Dance Dance Dance,coffee,37,0,
Dance Dance Dance,coffee,38,0,
Dance Dance Dance,coffee,39,0,
Dance Dance Dance,coffee,40,0,
Dance Dance Dance,coffee,41,0,
Dance Dance Dance,coffee,42,0,
Dance Dance Dance,coffee,43,1,"But in any case, she evaporated, just like that.» 137 The waiter cleared the table and asked if we wanted coffee."
Dance Dance Dance,coffee,44,1,I'm a doctor and a teacher and I hustle antacid lozenges and instant coffee in between.
Dance Dance Dance,coffee,45,1,"Only a few Ming dynasty plates on the sideboard, GQ and architectural journals on the coffee table."
Dance Dance Dance,coffee,46,0,
Dance Dance Dance,coffee,47,0,
Dance Dance Dance,coffee,48,4,"I made some coffee, and at half past six the others woke up."
Dance Dance Dance,coffee,49,1,"I dripped some coffee, then sat down with a mug and the latest 87th Precinct adventure, something I've failed to quit for ten years now."
Dance Dance Dance,coffee,50,0,
Dance Dance Dance,coffee,51,0,
Dance Dance Dance,coffee,52,0,
Dance Dance Dance,coffee,53,0,
Dance Dance Dance,coffee,54,2,"Instead, they offered me coffee."
Dance Dance Dance,coffee,55,1,In the morning the three of us reassembled in the interrogation room over a silent breakfast of coffee and bread.
Dance Dance Dance,coffee,56,1,"In the morning, it was the same electric razor, coffee, and bread."
Dance Dance Dance,coffee,57,2,"I skipped the milk for myself, got coffee instead."
Dance Dance Dance,coffee,58,0,
Dance Dance Dance,coffee,59,0,
Dance Dance Dance,coffee,60,0,
Dance Dance Dance,coffee,61,0,
Dance Dance Dance,coffee,62,0,
Dance Dance Dance,coffee,63,0,
Dance Dance Dance,coffee,64,1,"I planted my elbows on the table and drank my coffee, watching Yuki watch them."
Dance Dance Dance,coffee,65,1,"I bought two papers at the kiosk, went to Dunkin' Donuts, and read the news over coffee."
Dance Dance Dance,coffee,66,0,
Dance Dance Dance,coffee,67,0,
Dance Dance Dance,coffee,68,0,
Dance Dance Dance,coffee,69,1,"At three o'clock, I met Boy Friday at a coffee shop in Shibuya, where he handed me a thick envelope of cash, two first-class open tickets to Hawaii, two packets of American Express travelers cheques, and a map to the hotel in Honolulu."
Dance Dance Dance,coffee,70,0,
Dance Dance Dance,coffee,71,0,
Dance Dance Dance,coffee,72,0,
Dance Dance Dance,coffee,73,0,
Dance Dance Dance,coffee,74,0,
Dance Dance Dance,coffee,75,3,"And then he was back in the kitchen, making coffee."
Dance Dance Dance,coffee,76,0,
Dance Dance Dance,coffee,77,0,
Dance Dance Dance,coffee,78,0,
Dance Dance Dance,coffee,79,0,
Dance Dance Dance,coffee,80,1,"I pretended not to notice her demeanor, whistling as I prepared the coffee and toast and brought them to the table."
Dance Dance Dance,coffee,81,0,
Dance Dance Dance,coffee,82,1,"There were office buildings and warehouses and coffee shops missing letters from their signs, and the buses were full of people going home from work."
Dance Dance Dance,coffee,83,0,
Dance Dance Dance,coffee,84,0,
Dance Dance Dance,coffee,85,0,
Dance Dance Dance,coffee,86,0,
Dance Dance Dance,coffee,87,1,"Leaving the grounds of Meiji Shrine, I went into a back-street cafe in Harajuku and had a good strong cup of coffee."
Dance Dance Dance,coffee,88,0,
Dance Dance Dance,coffee,89,0,
Dance Dance Dance,coffee,90,1,276 I stepped into a coffee shop and drew a diagram in my notebook of these personal relations of mine.
Dance Dance Dance,coffee,91,1,Same went for the coffee cup and sugar bowl and the bill.
Dance Dance Dance,coffee,92,0,
Dance Dance Dance,coffee,93,0,
Dance Dance Dance,coffee,94,0,
Dance Dance Dance,coffee,95,1,"There was a big gate, with a pool and a coffee house adjacent."
Dance Dance Dance,coffee,96,4,"I asked her if she wanted any292 thing to drink, and she asked for coffee."
Dance Dance Dance,coffee,97,0,
Dance Dance Dance,coffee,98,0,
Dance Dance Dance,coffee,99,4,Let me buy you a cup of coffee.
Dance Dance Dance,coffee,100,1,"But a cop like me, no way.» He finished his coffee and lit up another cigarette."
Dance Dance Dance,coffee,101,1,I still had half of my coffee left.
Dance Dance Dance,coffee,102,0,
Dance Dance Dance,coffee,103,0,
Dance Dance Dance,coffee,104,0,
Dance Dance Dance,coffee,105,0,
Dance Dance Dance,coffee,106,1,I stood in the kitchen making coffee.
Dance Dance Dance,coffee,107,0,
Dance Dance Dance,coffee,108,0,
Dance Dance Dance,coffee,109,0,
Dance Dance Dance,coffee,110,0,
Dance Dance Dance,coffee,111,0,
Dance Dance Dance,coffee,112,0,
Dance Dance Dance,coffee,113,0,
Dance Dance Dance,coffee,114,0,
Dance Dance Dance,coffee,115,1,"Then I went into a cafe and read the thing from front to back over a cup of coffee, hoping for some article of interest."
Dance Dance Dance,coffee,116,0,
Dance Dance Dance,coffee,117,0,
Dance Dance Dance,coffee,118,0,
Dance Dance Dance,coffee,119,0,
Dance Dance Dance,coffee,120,0,
Dance Dance Dance,coffee,121,0,
Dance Dance Dance,coffee,122,0,
Dance Dance Dance,vanishing,0,1,And then later she disappeared.
Dance Dance Dance,vanishing,1,1,She upped and vanished.
Dance Dance Dance,vanishing,2,0,
Dance Dance Dance,vanishing,3,0,
Dance Dance Dance,vanishing,4,0,
Dance Dance Dance,vanishing,5,0,
Dance Dance Dance,vanishing,6,1,The smile vanished.
Dance Dance Dance,vanishing,7,2,"After his black suit had vanished from view, I asked the young woman about meals and room service, and she went on at length."
Dance Dance Dance,vanishing,8,0,
Dance Dance Dance,vanishing,9,1,"I'd come all this way to the Dolphin Hotel, but the Dolphin Hotel that I wanted had vanished from the face of the earth."
Dance Dance Dance,vanishing,10,0,
Dance Dance Dance,vanishing,11,0,
Dance Dance Dance,vanishing,12,0,
Dance Dance Dance,vanishing,13,0,
Dance Dance Dance,vanishing,14,0,
Dance Dance Dance,vanishing,15,0,
Dance Dance Dance,vanishing,16,0,
Dance Dance Dance,vanishing,17,0,
Dance Dance Dance,vanishing,18,0,
Dance Dance Dance,vanishing,19,0,
Dance Dance Dance,vanishing,20,0,
Dance Dance Dance,vanishing,21,1,"Kiki, who disappeared without a word, without a trace."
Dance Dance Dance,vanishing,22,0,
Dance Dance Dance,vanishing,23,0,
Dance Dance Dance,vanishing,24,0,
Dance Dance Dance,vanishing,25,0,
Dance Dance Dance,vanishing,26,0,
Dance Dance Dance,vanishing,27,1,The gulls vanish.
Dance Dance Dance,vanishing,28,2,All postcranial gray gorilla lesions had vanished.
Dance Dance Dance,vanishing,29,0,
Dance Dance Dance,vanishing,30,1,"She was destined to be a one-night stand, witness to one fleeting scene in Gotanda's life, before vanishing forever."
Dance Dance Dance,vanishing,31,0,
Dance Dance Dance,vanishing,32,0,
Dance Dance Dance,vanishing,33,0,
Dance Dance Dance,vanishing,34,0,
Dance Dance Dance,vanishing,35,0,
Dance Dance Dance,vanishing,36,1,It's always questioning or inflating or disappearing or denying or hurting.
Dance Dance Dance,vanishing,37,0,
Dance Dance Dance,vanishing,38,0,
Dance Dance Dance,vanishing,39,0,
Dance Dance Dance,vanishing,40,0,
Dance Dance Dance,vanishing,41,0,
Dance Dance Dance,vanishing,42,2,But then she disappeared.
Dance Dance Dance,vanishing,43,0,
Dance Dance Dance,vanishing,44,0,
Dance Dance Dance,vanishing,45,1,He disappeared into the kitchen and returned with vodka and soda and ice and sliced lemons.
Dance Dance Dance,vanishing,46,0,
Dance Dance Dance,vanishing,47,2,"She just disappeared, all of a sudden."
Dance Dance Dance,vanishing,48,1,«Only that she'd disappeared.
Dance Dance Dance,vanishing,49,0,
Dance Dance Dance,vanishing,50,0,
Dance Dance Dance,vanishing,51,0,
Dance Dance Dance,vanishing,52,0,
Dance Dance Dance,vanishing,53,0,
Dance Dance Dance,vanishing,54,0,
Dance Dance Dance,vanishing,55,0,
Dance Dance Dance,vanishing,56,1,Before she disappeared.
Dance Dance Dance,vanishing,57,2,But by then he'd disappeared into the building.
Dance Dance Dance,vanishing,58,0,
Dance Dance Dance,vanishing,59,0,
Dance Dance Dance,vanishing,60,1,"He set the tray down, poured for us, then quickly disappeared."
Dance Dance Dance,vanishing,61,0,
Dance Dance Dance,vanishing,62,0,
Dance Dance Dance,vanishing,63,0,
Dance Dance Dance,vanishing,64,0,
Dance Dance Dance,vanishing,65,0,
Dance Dance Dance,vanishing,66,0,
Dance Dance Dance,vanishing,67,0,
Dance Dance Dance,vanishing,68,0,
Dance Dance Dance,vanishing,69,0,
Dance Dance Dance,vanishing,70,0,
Dance Dance Dance,vanishing,71,0,
Dance Dance Dance,vanishing,72,0,
Dance Dance Dance,vanishing,73,0,
Dance Dance Dance,vanishing,74,1,"And could you get me another beer?» «Certainly,» he said, disappearing into the kitchen."
Dance Dance Dance,vanishing,75,0,
Dance Dance Dance,vanishing,76,0,
Dance Dance Dance,vanishing,77,0,
Dance Dance Dance,vanishing,78,1,"She wiggled off, trotted back with the drink, then vanished leaving behind a mile-wide Cheshire grin."
Dance Dance Dance,vanishing,79,0,
Dance Dance Dance,vanishing,80,0,
Dance Dance Dance,vanishing,81,0,
Dance Dance Dance,vanishing,82,3,The concept of time had vanished from my head.
Dance Dance Dance,vanishing,83,0,
Dance Dance Dance,vanishing,84,2,"The footsteps persisted, then vanished."
Dance Dance Dance,vanishing,85,0,
Dance Dance Dance,vanishing,86,1,Where the hell did you disappear to?
Dance Dance Dance,vanishing,87,0,
Dance Dance Dance,vanishing,88,0,
Dance Dance Dance,vanishing,89,0,
Dance Dance Dance,vanishing,90,1,"This made my third call girl— first Kiki, then Mei, now June—who'd disappeared."
Dance Dance Dance,vanishing,91,0,
Dance Dance Dance,vanishing,92,0,
Dance Dance Dance,vanishing,93,0,
Dance Dance Dance,vanishing,94,0,
Dance Dance Dance,vanishing,95,0,
Dance Dance Dance,vanishing,96,0,
Dance Dance Dance,vanishing,97,0,
Dance Dance Dance,vanishing,98,0,
Dance Dance Dance,vanishing,99,1,"I mean, she disappeared so suddenly."
Dance Dance Dance,vanishing,100,0,
Dance Dance Dance,vanishing,101,0,
Dance Dance Dance,vanishing,102,0,
Dance Dance Dance,vanishing,103,0,
Dance Dance Dance,vanishing,104,0,
Dance Dance Dance,vanishing,105,0,
Dance Dance Dance,vanishing,106,0,
Dance Dance Dance,vanishing,107,0,
Dance Dance Dance,vanishing,108,0,
Dance Dance Dance,vanishing,109,3,Kiki just vanished somewhere.
Dance Dance Dance,vanishing,110,1,Your unconscious is using Kiki's vanishing act as a convenient way to lay a guilt trip on you.
Dance Dance Dance,vanishing,111,2,He had disappeared.
Dance Dance Dance,vanishing,112,0,
Dance Dance Dance,vanishing,113,4,He said he had the feeling things were disappearing on him.
Dance Dance Dance,vanishing,114,3,"The telephone cord trails away over the floor, across a dark area, through the light, to disappear again into the gloom."
Dance Dance Dance,vanishing,115,7,I just disappeared.
Dance Dance Dance,vanishing,116,3,The old Dolphin Hotel had disappeared.
Dance Dance Dance,vanishing,117,6,Please don't disappear on me.» Yumiyoshi paused for a moment.
Dance Dance Dance,vanishing,118,0,
Dance Dance Dance,vanishing,119,1,"Things can twist, turn, vanish."
Dance Dance Dance,vanishing,120,0,
Dance Dance Dance,vanishing,121,3,"She was gone, she had disappeared, together with the glow of the penlight."
